Date,LSEG.L,VOD.L,BP.L,EXPN.L,IMB.L,AZN.L,LLOY.L,ULVR.L,SHEL.L,HSBA.L,CRH.L,GSK.L,CPG.L,BATS.L,AHT.L,FLTR.L,NG.L,RIO.L,RKT.L,NWG.L,SSE.L,AAL.L,STAN.L,BA.L,REL.L,BARC.L,TSCO.L,DGE.L,PRU.L,GLEN.L
2014-05-15,1668.196,217.0,503.0,1055.0,2656.0,4726.5,73.76,2873.63,2351.0,625.0,1601.0,1652.067,1097.266,3466.5,802.0,2498.231,942.0,3369.0,4847.912,350.323,1550.0,1570.059,1244.952,416.5,878.0,244.8,383.23,1909.5,1151.758,326.4
2014-05-16,1639.64,217.15,507.1,1040.0,2662.0,4823.5,73.47,2891.811,2345.5,632.5,1607.0,1655.592,1094.504,3513.0,798.5,2425.024,956.181,3286.5,4955.426,347.631,1567.0,1524.656,1271.602,414.6,889.5,241.55,393.237,1942.0,1160.455,325.6
2014-05-19,1624.902,217.15,509.1,1032.0,2665.0,4287.5,73.99,2915.339,2358.5,632.9,1625.0,1631.92,1106.106,3528.0,817.0,2398.054,970.363,3225.0,4984.748,348.6,1568.0,1528.562,1269.223,413.2,907.5,238.95,395.2,1919.0,1155.485,327.6
2014-05-20,1647.009,205.3,506.3,1024.0,2653.0,4308.5,74.67,2881.116,2343.0,627.1,1609.0,1630.408,1097.818,3503.5,830.0,2434.018,964.363,3203.0,4955.426,352.262,1568.0,1496.829,1274.933,408.5,914.0,238.55,387.663,1897.5,1155.485,327.5
2014-05-21,1652.536,204.6,509.3,1025.0,2647.0,4420.0,74.34,2882.186,2352.5,618.5,1623.0,1645.519,1089.531,3526.0,850.0,2449.427,962.727,3189.5,4955.426,355.923,1560.0,1510.01,1266.843,411.0,914.5,241.7,384.813,1911.0,1161.698,326.45
2014-05-22,1666.353,204.15,508.2,1024.0,2672.0,4275.0,74.81,2853.31,2368.5,616.1,1620.0,1643.0,1107.211,3543.0,851.0,2505.946,961.091,3230.0,4926.104,357.431,1542.0,1501.711,1274.933,413.2,924.5,243.5,384.37,1924.5,1159.627,328.8
2014-05-23,1705.963,206.2,507.0,1022.0,2659.0,4328.0,75.96,2849.033,2353.0,614.8,1633.0,1639.475,1111.41,3515.5,865.5,2543.189,960.501,3257.5,4887.007,360.338,1545.0,1536.373,1276.428,415.4,932.5,246.6,385.257,1902.0,1146.788,329.63
2014-05-26,1705.963,206.2,507.0,1022.0,2659.0,4328.0,75.96,2849.033,2353.0,614.8,1633.0,1639.475,1111.41,3515.5,865.5,2543.189,960.501,3257.5,4887.007,360.338,1545.0,1536.373,1276.428,415.4,932.5,246.6,385.257,1902.0,1146.788,329.63
2014-05-27,1755.705,208.15,504.2,1023.0,2653.0,4252.0,77.15,2845.824,2344.5,621.2,1680.0,1646.526,1109.421,3537.5,888.5,2529.059,970.363,3236.0,4940.765,365.185,1548.0,1520.262,1279.217,416.0,934.5,245.5,383.547,1900.0,1159.213,328.6
2014-05-28,1800.841,209.75,506.1,1035.0,2660.0,4255.0,77.91,2857.588,2342.5,629.2,1673.0,1620.335,1107.211,3537.0,892.5,2556.04,973.636,3177.5,4935.877,369.492,1543.0,1491.459,1283.024,419.6,943.5,245.35,381.647,1880.5,1164.597,328.0
2014-05-29,1801.762,209.5,505.6,1040.0,2685.0,4288.0,77.41,2869.352,2359.5,627.9,1664.0,1628.394,1107.211,3579.0,886.0,2586.857,967.636,3188.5,4989.635,372.938,1553.0,1508.546,1281.596,422.3,950.5,246.05,386.333,1904.5,1151.344,328.25
2014-05-30,1803.604,209.5,503.0,1037.0,2692.0,4283.5,77.86,2866.144,2345.0,629.2,1637.0,1612.78,1100.028,3600.5,880.5,2548.325,970.909,3057.0,4984.748,373.262,1556.0,1423.11,1277.789,423.1,951.0,247.0,384.496,1919.0,1147.616,323.35
2014-06-02,1796.235,208.95,504.9,1040.0,2669.0,4370.5,77.39,2865.074,2356.5,626.8,1644.0,1605.224,1104.448,3584.5,900.0,2527.78,977.454,3120.0,5004.295,371.431,1570.0,1456.308,1275.885,428.0,952.5,246.1,380.697,1907.0,1150.515,327.85
2014-06-03,1801.762,207.55,503.2,1036.0,2661.0,4349.0,77.05,2878.977,2370.5,624.0,1635.0,1593.64,1100.581,3569.5,890.5,2527.78,957.272,3119.0,4999.409,367.231,1563.0,1423.599,1279.217,424.6,940.5,244.1,376.833,1916.5,1138.091,325.1
2014-06-04,1803.604,205.1,497.85,1035.0,2682.0,4348.5,78.04,2870.422,2343.5,623.0,1657.0,1592.632,1112.736,3568.5,900.0,2568.881,906.0,3129.0,4999.409,363.892,1551.0,1426.528,1271.602,424.2,941.5,242.85,371.767,1907.0,1134.778,324.8
2014-06-05,1794.393,204.0,499.7,1032.0,2641.0,4296.0,78.8,2861.866,2349.0,620.9,1685.0,1593.64,1105.001,3535.0,917.0,2543.189,907.091,3144.0,4999.409,363.138,1559.0,1419.693,1259.705,423.6,936.5,240.25,369.423,1905.0,1137.677,324.5
2014-06-06,1822.027,207.0,505.0,1050.0,2607.0,4328.0,80.15,2814.81,2361.5,624.0,1720.0,1599.684,1116.051,3541.0,922.0,2609.981,925.636,3168.5,4955.426,364.646,1556.0,1430.433,1275.409,427.2,943.0,242.7,368.03,1875.0,1145.546,325.0
2014-06-09,1820.185,207.95,505.6,1055.0,2603.0,4327.0,78.82,2840.477,2367.5,628.3,1714.0,1610.261,1111.631,3531.5,922.5,2571.449,915.272,3172.5,5004.295,369.6,1570.0,1436.78,1273.982,430.6,949.0,244.75,372.526,1891.5,1143.061,326.3
2014-06-10,1817.421,208.85,507.2,1054.0,2623.0,4348.0,78.45,2871.491,2367.5,624.9,1722.0,1617.313,1116.051,3545.5,922.0,2625.4,906.545,3148.5,5014.07,367.877,1576.0,1417.74,1270.65,430.3,951.5,243.2,374.173,1905.0,1133.949,323.2
2014-06-11,1812.816,199.4,506.0,1049.0,2628.0,4400.0,79.06,2864.005,2355.0,620.9,1699.0,1623.357,1106.106,3543.0,912.5,2651.081,906.545,3156.5,5009.183,366.154,1557.0,1429.945,1262.084,425.8,948.5,240.6,373.667,1907.0,1134.778,324.2
2014-06-12,1836.766,196.75,508.3,1044.0,2652.0,4422.5,79.48,2878.977,2372.5,621.0,1707.0,1627.386,1108.316,3555.5,918.0,2674.205,914.727,3058.0,5072.714,366.477,1559.0,1384.542,1265.416,426.8,959.0,239.85,369.993,1923.0,1136.02,320.0
2014-06-13,1811.895,195.0,507.5,1028.0,2619.0,4385.0,77.58,2849.033,2371.0,616.4,1659.0,1616.809,1097.818,3520.0,887.0,2627.968,910.909,3017.5,5062.94,368.523,1569.0,1376.731,1244.476,426.1,955.0,238.7,369.866,1894.5,1115.727,318.0
2014-06-16,1768.601,194.1,505.6,1005.0,2625.0,4358.0,76.66,2841.546,2379.0,612.0,1638.0,1607.239,1101.134,3514.5,887.0,2609.981,915.818,3025.0,5072.714,365.723,1564.0,1388.448,1244.952,418.4,951.0,236.5,365.876,1884.0,1115.312,322.5
2014-06-17,1772.285,195.25,506.1,1002.0,2639.0,4366.0,77.99,2858.658,2371.5,612.1,1625.0,1598.173,1109.421,3544.5,831.5,2584.289,915.272,3049.0,5106.923,368.2,1561.0,1388.448,1238.765,417.5,953.5,236.5,367.397,1888.5,1118.626,325.3
2014-06-18,1757.547,198.1,514.4,1000.0,2656.0,4395.5,77.66,2853.31,2407.5,610.1,1611.0,1590.618,1109.421,3542.0,830.0,2576.585,919.091,3079.5,5058.053,364.108,1562.0,1403.582,1221.157,417.5,951.0,235.5,369.993,1858.0,1122.767,325.65
2014-06-19,1780.576,194.85,515.7,1003.0,2667.0,4444.0,77.4,2867.213,2410.5,610.3,1657.0,1601.699,1119.366,3585.0,863.5,2558.608,921.272,3080.0,5111.81,364.538,1575.0,1417.252,1208.308,424.2,951.5,236.2,368.473,1853.0,1114.484,325.4
2014-06-20,1779.654,191.85,518.6,1005.0,2705.0,4470.0,76.7,2873.63,2430.0,609.4,1622.0,1603.21,1112.736,3596.0,855.0,2594.572,920.181,3077.5,5150.906,363.138,1579.0,1422.134,1204.025,428.0,956.5,234.6,367.776,1854.0,1114.07,328.0
2014-06-23,1762.153,191.5,520.0,998.5,2685.0,4373.5,75.45,2870.422,2429.5,606.4,1579.0,1583.063,1105.001,3544.5,854.0,2508.514,921.272,3127.0,5092.262,355.385,1583.0,1435.803,1215.446,423.6,952.5,234.3,369.866,1838.5,1108.272,329.45
2014-06-24,1729.912,190.65,523.9,990.5,2649.0,4353.0,75.0,2886.464,2433.5,605.4,1553.0,1588.099,1105.001,3560.0,827.0,2493.095,920.181,3096.0,5087.375,352.8,1581.0,1422.622,1205.928,425.8,945.0,233.7,366.51,1842.0,1101.231,328.05
2014-06-25,1722.543,189.8,516.9,968.5,2632.0,4362.0,74.53,2843.685,2401.0,601.6,1526.0,1572.989,1106.106,3522.0,841.5,2490.527,915.818,3097.5,5009.183,347.846,1564.0,1393.818,1196.886,422.9,935.5,230.0,361.316,1840.5,1092.12,324.15
2014-06-26,1827.554,194.25,515.5,977.0,2619.0,4345.5,75.39,2824.435,2405.0,594.6,1531.0,1573.996,1113.841,3495.0,866.0,2489.248,918.0,3135.5,4916.33,349.677,1568.0,1394.306,1145.013,425.0,942.5,215.0,361.253,1833.0,1094.191,324.55
2014-06-27,1833.081,196.25,514.6,985.5,2632.0,4370.0,75.35,2821.227,2416.0,597.0,1520.0,1585.077,1122.681,3476.0,873.5,2522.644,913.091,3123.0,4974.974,352.154,1566.0,1397.235,1135.019,431.6,935.5,216.05,359.417,1847.5,1108.272,324.1
2014-06-30,1848.74,195.0,514.9,988.0,2630.0,4340.5,74.25,2835.13,2418.5,592.9,1501.0,1575.507,1123.786,3478.0,875.0,2630.536,916.363,3108.5,4984.748,353.661,1567.0,1396.259,1136.447,432.9,940.0,212.8,359.987,1866.0,1110.757,325.55
2014-07-01,1850.583,196.05,515.3,985.5,2609.0,4369.5,75.51,2842.616,2424.5,598.2,1537.0,1585.581,1138.151,3524.0,894.5,2648.513,933.272,3202.5,4994.521,352.154,1584.0,1451.914,1135.495,432.5,942.0,216.0,359.923,1902.5,1126.909,333.2
2014-07-02,1868.084,194.55,519.8,986.0,2599.0,4418.5,75.7,2843.685,2430.0,601.3,1523.0,1580.041,1150.306,3531.5,914.5,2658.785,934.909,3239.5,4950.539,351.077,1595.0,1449.961,1163.097,424.7,937.5,217.1,360.936,1897.0,1136.02,336.0
2014-07-03,1869.006,196.55,516.9,1003.0,2698.0,4423.0,76.4,2864.005,2404.0,607.1,1555.0,1594.144,1155.831,3584.0,934.5,2661.364,931.091,3297.5,5033.618,358.4,1595.0,1489.018,1170.712,427.7,950.0,219.35,368.346,1904.0,1145.96,341.5
2014-07-04,1857.952,198.35,519.2,1021.0,2693.0,4417.5,75.68,2857.588,2415.5,607.3,1535.0,1590.618,1158.041,3603.0,936.5,2620.253,927.818,3287.0,5009.183,357.0,1589.0,1485.112,1165.953,429.4,949.5,218.55,368.41,1903.0,1143.475,342.2
2014-07-07,1845.056,196.85,513.7,1006.0,2682.0,4451.0,75.1,2842.616,2399.0,603.3,1524.0,1588.603,1150.306,3575.0,926.5,2645.945,926.727,3262.5,4994.521,355.277,1591.0,1474.371,1149.296,426.4,946.0,216.05,366.32,1894.5,1141.404,342.5
2014-07-08,1805.447,191.05,510.7,996.5,2661.0,4362.0,73.37,2839.407,2391.0,594.5,1494.0,1562.412,1066.0,3555.5,907.0,2635.673,927.272,3258.5,4930.991,344.831,1582.0,1465.096,1137.875,420.0,932.5,213.7,358.53,1873.0,1143.061,344.1
2014-07-09,1801.762,191.0,508.0,997.0,2660.0,4361.5,72.9,2820.157,2393.0,596.5,1516.0,1567.952,1064.96,3547.5,914.0,2609.981,921.272,3261.0,4906.556,340.523,1560.0,1469.49,1141.682,416.6,923.5,211.5,354.033,1860.0,1136.02,346.1
2014-07-10,1746.493,188.95,503.7,1003.0,2659.0,4345.0,73.11,2778.448,2367.5,589.0,1489.0,1583.566,1048.321,3521.0,878.5,2568.881,924.0,3214.0,4851.821,339.123,1547.0,1454.355,1139.778,419.1,917.0,208.0,355.553,1851.5,1125.666,342.7
2014-07-11,1763.995,189.45,503.8,1021.0,2740.0,4353.5,72.67,2804.115,2389.5,592.3,1483.0,1573.493,1045.2,3528.0,881.0,2576.585,928.363,3203.5,4887.007,338.262,1547.0,1444.103,1136.447,417.4,918.5,207.9,352.26,1846.0,1130.222,343.3
2014-07-14,1801.762,192.1,503.4,1036.0,2739.0,4369.5,73.15,2828.713,2407.0,599.4,1506.0,1567.449,1048.321,3595.5,896.0,2615.117,930.545,3242.0,4955.426,344.077,1544.0,1466.072,1154.055,418.0,929.5,209.6,360.303,1867.0,1138.919,347.0
2014-07-15,1792.551,194.0,500.3,1029.0,2638.0,4384.5,72.87,2793.421,2392.5,596.6,1482.0,1554.857,1035.32,3532.0,879.5,2586.857,931.636,3244.5,4887.007,352.477,1542.0,1478.277,1146.441,416.4,924.5,210.65,357.137,1845.5,1130.222,346.4
2014-07-16,1821.106,195.9,506.6,1027.0,2630.0,4371.0,74.44,2824.435,2420.5,605.1,1499.0,1554.857,1048.321,3508.5,892.0,2604.845,936.545,3334.5,4916.33,355.385,1543.0,1527.097,1159.29,422.3,934.0,216.0,363.723,1839.0,1154.657,359.0
2014-07-17,1796.235,195.25,496.8,1028.0,2679.0,4314.5,73.17,2824.435,2416.0,599.2,1469.0,1560.901,1047.281,3535.0,907.0,2612.549,936.0,3315.0,4891.895,348.6,1523.0,1502.687,1149.772,418.5,932.5,210.2,360.683,1824.0,1147.202,354.0
2014-07-18,1774.127,195.25,493.7,1033.0,2687.0,4340.0,73.42,2814.81,2411.0,599.2,1469.0,1570.471,1045.2,3532.0,923.0,2633.104,942.545,3295.0,4921.216,343.754,1528.0,1500.734,1150.724,417.2,933.5,211.8,361.0,1817.0,1136.434,356.9
2014-07-21,1761.231,194.4,492.05,1026.0,2647.0,4390.0,72.59,2825.504,2403.5,597.1,1463.0,1568.456,1040.0,3500.0,917.0,2627.968,945.272,3289.5,4901.668,343.538,1529.0,1509.034,1146.917,420.0,927.5,210.2,365.623,1812.0,1128.151,358.35
2014-07-22,1792.551,195.65,498.5,1038.0,2628.0,4426.0,73.3,2874.7,2418.5,604.9,1460.0,1566.441,1050.401,3528.5,937.5,2645.945,948.0,3337.0,4974.974,347.092,1541.0,1562.736,1157.386,423.7,933.0,210.6,351.31,1820.0,1140.99,369.5
2014-07-23,1768.601,197.0,500.8,1029.0,2622.0,4421.0,73.63,2869.352,2424.0,607.3,1459.0,1492.4,1049.36,3550.0,946.0,2681.909,952.363,3391.0,5009.183,348.492,1498.0,1559.319,1162.621,425.1,939.0,210.95,349.6,1824.0,1144.303,373.0
2014-07-24,1780.576,197.85,503.8,1039.0,2618.0,4424.5,73.95,2847.963,2435.0,621.0,1458.0,1480.312,1058.72,3557.0,953.5,2663.932,951.818,3441.5,5018.957,354.092,1480.0,1547.602,1153.579,429.1,980.0,214.5,348.08,1824.5,1151.344,375.9
2014-07-25,1785.181,202.05,499.1,1031.0,2605.0,4392.0,74.81,2801.977,2418.5,621.7,1441.0,1433.47,1055.6,3539.5,947.0,2658.785,950.181,3419.0,4955.426,392.215,1465.0,1600.816,1159.766,427.4,968.5,218.05,342.443,1797.5,1157.142,377.5
2014-07-28,1785.181,202.05,496.85,1029.0,2628.0,4361.0,74.84,2812.671,2407.5,630.9,1435.0,1424.907,1048.321,3547.5,934.0,2645.945,958.909,3422.5,5087.375,379.077,1471.0,1594.469,1163.573,427.1,966.5,218.15,340.1,1789.5,1157.142,371.95
2014-07-29,1794.393,202.9,484.25,1035.0,2631.0,4322.5,75.63,2824.435,2415.5,637.5,1463.0,1429.441,1048.321,3567.5,931.5,2679.341,959.454,3475.0,5102.036,381.231,1473.0,1609.115,1187.844,425.5,971.0,219.1,340.923,1810.0,1155.485,376.05
2014-07-30,1796.235,202.2,481.75,1032.0,2597.0,4357.5,76.41,2781.657,2382.5,641.5,1431.0,1435.485,1022.32,3523.5,915.0,2663.932,943.091,3434.0,5175.341,390.815,1462.0,1590.564,1191.175,425.0,967.0,228.4,336.806,1789.0,1141.818,371.5
2014-07-31,1785.181,198.1,484.0,1017.0,2571.0,4344.5,74.25,2748.504,2441.0,636.4,1387.0,1447.069,1006.2,3483.0,893.5,2681.909,933.272,3392.0,5126.471,382.631,1457.0,1561.272,1172.615,427.8,954.5,225.7,326.8,1786.0,1132.707,360.05
2014-08-01,1752.941,196.45,482.95,1009.0,2537.0,4338.5,73.33,2745.295,2412.0,629.3,1386.0,1426.922,995.28,3443.5,900.0,2679.341,916.363,3354.5,5097.149,376.923,1438.0,1542.72,1163.097,426.1,947.0,224.25,321.227,1778.0,1111.999,356.15
2014-08-04,1746.493,196.4,484.55,1008.0,2532.0,4362.5,73.34,2718.559,2414.0,635.0,1377.0,1440.521,987.48,3417.5,888.0,2643.377,921.272,3360.5,5033.618,379.615,1440.0,1547.602,1160.242,425.6,943.0,223.95,317.553,1760.5,1116.969,359.75
2014-08-05,1743.73,195.75,482.3,1012.0,2558.0,4345.5,72.9,2739.948,2433.0,634.0,1367.0,1456.136,988.0,3445.0,887.5,2694.76,927.272,3351.0,5072.714,374.015,1447.0,1536.861,1157.862,426.6,951.0,221.9,318.06,1767.5,1108.686,359.35
2014-08-06,1722.543,197.9,473.7,1000.0,2531.0,4190.0,72.23,2727.115,2425.5,632.1,1358.0,1426.418,998.4,3447.0,871.0,2733.292,922.909,3390.5,4974.974,372.723,1456.0,1532.956,1149.772,422.3,938.0,217.55,311.03,1757.0,1101.646,360.05
2014-08-07,1709.647,195.95,469.1,1002.0,2507.0,4189.0,71.92,2741.018,2404.0,628.7,1343.0,1387.132,996.84,3416.5,880.0,2705.033,924.545,3373.0,5009.183,363.354,1461.0,1492.435,1154.531,420.9,938.0,213.4,308.813,1738.0,1102.474,358.3
2014-08-08,1712.411,191.9,464.05,1001.0,2483.0,4109.5,72.21,2722.837,2380.5,627.5,1344.0,1390.154,991.64,3418.0,869.5,2748.701,922.909,3380.0,4930.991,372.185,1455.0,1514.404,1157.386,421.4,933.5,214.2,312.866,1709.5,1098.746,365.0
2014-08-11,1752.941,193.5,469.0,1011.0,2497.0,4140.5,73.11,2741.018,2399.0,625.9,1360.0,1387.635,996.32,3448.5,906.5,2733.292,931.636,3502.0,4970.086,365.723,1462.0,1564.689,1158.814,428.6,955.5,216.25,311.98,1728.0,1109.1,373.6
2014-08-12,1760.31,193.5,468.9,1015.0,2496.0,4129.0,73.24,2732.462,2376.0,630.1,1369.0,1387.635,995.8,3448.0,894.5,2802.653,928.363,3515.0,5018.957,368.308,1452.0,1548.578,1165.477,433.0,956.0,217.0,308.243,1738.5,1133.535,375.0
2014-08-13,1778.733,197.2,470.25,1019.0,2505.0,4101.5,73.68,2763.476,2369.0,638.3,1393.0,1399.22,998.4,3478.5,893.5,2825.765,939.272,3423.5,5077.601,375.2,1466.0,1539.302,1154.531,435.7,961.5,219.35,309.257,1717.0,1162.94,365.5
2014-08-14,1782.418,196.3,472.0,1022.0,2503.0,4096.0,73.5,2772.032,2381.0,651.4,1420.0,1405.264,999.96,3501.5,894.5,2820.629,949.636,3376.0,5136.245,376.061,1482.0,1546.625,1160.242,437.0,964.0,218.0,310.586,1729.0,1174.122,360.65
2014-08-15,1775.049,197.55,470.95,1032.0,2522.0,4092.5,73.59,2779.518,2384.0,643.5,1417.0,1402.242,996.84,3519.0,907.5,2818.061,954.545,3406.0,5170.454,374.338,1489.0,1540.279,1153.579,437.0,962.0,217.6,314.133,1738.5,1176.193,358.8
2014-08-18,1795.314,200.0,474.0,1044.0,2526.0,4201.5,74.05,2790.212,2400.0,646.0,1456.0,1419.871,997.36,3550.5,917.5,2825.765,956.727,3412.0,5136.245,378.215,1493.0,1561.272,1155.483,438.8,970.5,219.6,314.07,1751.5,1172.465,364.1
2014-08-19,1826.633,202.2,481.6,1044.0,2585.0,4238.5,74.6,2820.157,2434.5,648.4,1428.0,1422.893,1009.84,3581.5,932.0,2815.493,961.636,3414.5,5141.132,387.046,1505.0,1541.255,1158.814,439.0,981.0,221.2,314.767,1766.0,1185.304,358.95
2014-08-20,1834.002,201.15,481.0,1027.0,2582.0,4285.0,75.06,2805.185,2405.5,640.8,1373.0,1427.929,1010.88,3517.5,934.0,2807.789,967.636,3458.0,5121.584,387.8,1517.0,1556.39,1162.145,439.3,981.0,220.7,312.74,1751.5,1180.749,360.5
2014-08-21,1846.898,202.6,483.85,1040.0,2587.0,4411.5,75.24,2825.504,2409.5,640.9,1401.0,1445.055,1012.44,3516.5,944.0,2825.765,968.181,3433.0,5087.375,388.769,1520.0,1536.373,1156.911,441.8,983.5,220.8,310.966,1765.0,1194.416,362.0
2014-08-22,1869.006,205.85,485.1,1035.0,2574.0,4418.0,76.25,2806.254,2400.5,644.2,1379.0,1440.018,1016.08,3498.5,950.0,2792.369,965.454,3392.5,5146.019,385.862,1497.0,1519.774,1157.386,439.1,982.0,222.8,314.133,1755.0,1199.8,360.1
2014-08-25,1869.006,205.85,485.1,1035.0,2574.0,4418.0,76.25,2806.254,2400.5,644.2,1379.0,1440.018,1016.08,3498.5,950.0,2792.369,965.454,3392.5,5146.019,385.862,1497.0,1519.774,1157.386,439.1,982.0,222.8,314.133,1755.0,1199.8,360.1
2014-08-26,1875.454,205.85,485.75,1049.0,2598.0,4467.5,76.49,2843.685,2423.5,648.7,1420.0,1458.15,1024.92,3530.5,973.0,2751.269,973.091,3357.5,5092.262,393.831,1509.0,1539.791,1163.097,441.0,987.0,225.25,319.327,1761.0,1198.143,363.25
2014-08-27,1898.482,207.65,485.4,1052.0,2579.0,4449.0,76.83,2830.852,2429.5,649.3,1398.0,1473.764,1022.32,3531.0,977.0,2761.542,969.272,3335.5,5087.375,394.585,1506.0,1531.003,1165.953,443.1,991.5,225.9,315.78,1763.0,1196.486,366.75
2014-08-28,1873.611,207.35,482.35,1046.0,2589.0,4479.5,76.28,2831.921,2441.5,647.0,1426.0,1473.764,1021.8,3530.0,967.0,2766.688,978.0,3209.0,5077.601,389.523,1508.0,1476.812,1162.145,442.8,993.5,224.05,311.98,1773.5,1193.587,360.5
2014-08-29,1881.902,206.75,481.65,1048.0,2627.0,4567.0,76.27,2843.685,2438.0,652.0,1397.0,1485.349,1018.68,3553.5,979.5,2805.221,980.727,3213.5,5131.358,390.708,1518.0,1493.9,1154.531,445.1,982.5,224.45,291.27,1775.5,1201.042,362.4
2014-09-01,1895.719,206.7,482.7,1053.0,2635.0,4577.5,75.85,2844.755,2453.0,647.5,1385.0,1470.742,1024.92,3552.0,983.0,2810.357,984.545,3231.0,5194.889,388.015,1519.0,1487.553,1155.483,456.0,990.0,224.1,285.697,1775.0,1200.214,361.85
2014-09-02,1907.694,208.9,477.3,1053.0,2634.0,4541.0,74.82,2866.144,2441.0,647.1,1398.0,1465.202,1025.44,3565.5,986.5,2812.925,984.545,3236.5,5224.211,378.538,1494.0,1525.145,1158.814,455.3,992.5,222.35,292.473,1785.0,1204.355,367.55
2014-09-03,1897.561,209.7,483.75,1075.0,2631.0,4577.0,75.03,2887.533,2448.5,657.9,1446.0,1477.794,1023.88,3568.5,1022.0,2812.925,992.727,3255.5,5248.646,379.292,1488.0,1542.72,1174.043,453.5,999.0,228.1,294.626,1802.5,1203.941,369.8
2014-09-04,1920.59,209.4,455.0,1070.0,2700.0,4556.5,75.0,2917.478,2449.0,660.2,1466.0,1472.757,1028.56,3597.0,1018.0,2902.83,993.818,3241.5,5243.759,382.2,1503.0,1555.901,1178.802,455.4,993.5,230.75,290.637,1824.0,1205.184,371.45
2014-09-05,1879.138,206.0,466.8,1073.0,2682.0,4553.0,74.0,2918.547,2450.0,660.4,1468.0,1458.15,1028.56,3584.0,1024.0,2859.161,999.272,3221.0,5224.211,373.692,1511.0,1527.586,1171.188,455.8,990.0,226.25,289.433,1817.5,1202.285,367.0
2014-09-08,1889.271,205.45,468.7,1070.0,2672.0,4572.0,72.2,2917.478,2436.5,662.1,1477.0,1443.04,1021.8,3607.5,1022.0,2841.185,997.636,3216.0,5238.872,368.846,1477.0,1507.081,1175.471,450.7,988.0,224.9,295.007,1819.5,1192.759,368.8
2014-09-09,1909.536,206.25,466.85,1071.0,2684.0,4577.5,73.25,2898.228,2412.5,660.5,1482.0,1448.58,1020.24,3594.5,1016.0,2851.457,992.181,3224.0,5233.985,370.677,1456.0,1490.97,1182.609,452.6,995.0,225.9,295.323,1829.0,1181.163,366.0
2014-09-10,1887.428,205.05,471.6,1071.0,2700.0,4597.0,73.23,2887.533,2423.0,661.0,1488.0,1456.136,1019.72,3615.5,1011.0,2820.629,984.545,3215.0,5209.55,368.523,1445.0,1478.765,1182.609,455.0,992.0,228.25,293.74,1830.5,1185.718,362.45
2014-09-11,1867.0,203.45,472.2,1061.0,2704.0,4539.0,74.08,2878.977,2403.0,654.4,1480.0,1440.521,1015.04,3620.0,1021.0,2815.493,985.636,3204.0,5243.759,372.615,1485.0,1459.725,1184.989,457.0,987.0,225.5,291.586,1814.0,1181.577,361.1
2014-09-12,1869.0,203.65,470.15,1066.0,2753.0,4522.0,74.58,2883.255,2387.5,657.4,1482.0,1451.603,1012.44,3629.5,1028.0,2877.149,979.091,3205.0,5292.629,376.6,1490.0,1448.009,1184.037,459.0,992.5,230.0,289.623,1812.5,1181.991,358.75
2014-09-15,1859.0,201.5,468.3,1052.0,2764.0,4545.0,73.54,2878.977,2388.5,658.2,1449.0,1442.536,1005.68,3633.5,1027.0,2851.457,976.909,3235.0,5336.612,373.369,1485.0,1453.379,1176.898,458.1,995.5,229.4,289.433,1853.0,1174.95,355.5
2014-09-16,1836.0,201.35,472.35,1042.0,2752.0,4511.5,73.5,2870.422,2411.5,659.2,1419.0,1451.603,1011.92,3601.5,1022.0,2887.421,967.636,3231.5,5370.821,378.323,1496.0,1462.166,1168.808,456.7,1002.0,229.65,285.19,1847.0,1167.91,353.05
2014-09-17,1864.0,200.9,471.05,1038.0,2748.0,4493.0,74.84,2800.907,2400.5,656.6,1426.0,1444.551,1019.72,3609.5,1027.0,2889.989,964.363,3239.5,5268.194,382.2,1497.0,1461.678,1168.332,461.0,998.0,231.75,284.683,1812.5,1161.283,355.2
2014-09-18,1870.0,203.3,471.3,1036.0,2774.0,4536.5,75.87,2793.421,2402.5,661.9,1452.0,1447.069,1028.04,3615.0,1035.0,2933.658,969.272,3229.5,5282.855,384.677,1521.0,1454.355,1167.856,467.6,1002.0,234.55,287.977,1819.0,1182.405,357.8
2014-09-19,1892.0,204.65,473.3,1036.0,2771.0,4578.5,76.82,2784.865,2407.5,663.6,1440.0,1459.661,1037.92,3629.0,1059.0,2949.077,967.091,3179.0,5238.872,394.154,1523.0,1437.268,1180.23,471.7,1011.0,234.15,290.827,1826.0,1170.395,359.45
2014-09-22,1897.0,201.5,469.95,1037.0,2751.0,4577.5,76.24,2781.657,2400.5,657.7,1445.0,1454.121,1027.52,3617.5,1051.0,2923.385,973.091,3058.5,5224.211,387.262,1530.0,1392.842,1161.194,475.1,1001.0,231.65,257.133,1817.0,1171.223,341.9
2014-09-23,1909.0,198.65,466.05,1018.0,2685.0,4414.0,75.14,2753.851,2377.5,651.7,1419.0,1432.463,1006.2,3543.5,1035.0,2895.125,961.091,3108.0,5131.358,385.431,1509.0,1394.795,1142.158,466.7,989.5,229.25,246.367,1778.0,1161.283,344.25
2014-09-24,1911.0,204.25,464.95,1019.0,2707.0,4396.0,75.39,2763.476,2375.5,653.0,1412.0,1439.01,999.96,3567.0,1032.0,2920.817,962.181,3182.5,5131.358,389.954,1530.0,1426.528,1139.778,466.4,989.5,228.8,246.873,1793.0,1174.95,349.3
